Date,000001.SH,T.CFE,NH0100.NHF,SPX.GI,TY.CBT,CRB.RB
2020-12-03,3442.1359,97.235,1548.2,3666.72,137.7031,159.31
2020-12-04,3444.5814,97.435,1567.09,3699.12,137.4063,159.89
2020-12-07,3416.6037,97.31,1577.14,3691.96,137.7188,158.95
2020-12-08,3410.1771,97.535,1562.86,3702.25,137.8125,158.28
2020-12-09,3371.964,97.5,1569.52,3672.82,137.6406,158.92
2020-12-10,3373.2758,97.545,1578.75,3668.1,137.8594,161.39
2020-12-11,3347.191,97.215,1597.71,3663.46,138.0313,161.25
2020-12-14,3369.1201,97.22,1600.16,3647.49,138.0625,162.24
2020-12-15,3367.2326,97.36,1606.75,3694.62,137.9531,163.02
2020-12-16,3366.9832,97.345,1616.15,3701.17,137.9219,163.86
2020-12-17,3404.8732,97.22,1644.69,3722.48,137.8125,165.49
2020-12-18,3394.896,97.065,1668.02,3709.41,137.75,166.45
2020-12-21,3420.5693,97.27,1692.13,3694.92,137.8125,164.83
2020-12-22,3356.7822,97.63,1633.7,3687.26,137.9844,163.61
2020-12-23,3382.3195,97.745,1621.17,3690.01,137.8125,165.28
2020-12-24,3363.1133,97.605,1648.43,3703.06,137.9063,165.55
2020-12-25,3396.5626,97.855,1667.72,3703.06,137.9063,165.55
2020-12-28,3397.2854,97.88,1650.09,3735.36,137.9688,164.13
2020-12-29,3379.0362,98.02,1634.98,3727.04,137.8906,165.37
2020-12-30,3414.4527,98.21,1638.34,3732.04,137.9688,166.68
2020-12-31,3473.0693,97.995,1644.97,3756.07,138.0313,167.8
2021-01-04,3502.9584,97.84,1682.7,3700.65,138.1563,167.35
2021-01-05,3528.6767,98.07,1679.56,3726.86,137.8281,171.7
2021-01-06,3550.8767,98.105,1697.26,3748.14,137.25,172.11
2021-01-07,3576.2046,98.125,1725.45,3803.79,136.9219,172.31
2021-01-08,3570.1082,97.94,1724.16,3824.68,136.5781,173.35
2021-01-11,3531.4978,97.835,1675.98,3799.61,136.4063,172.73
2021-01-12,3608.3389,97.965,1689.61,3801.19,136.4219,174.95
2021-01-13,3598.6518,98.04,1695.75,3809.84,136.8125,175.19
2021-01-14,3565.9046,98.2,1684.35,3795.54,136.5469,176.77
2021-01-15,3566.3778,97.92,1687.18,3768.25,136.9219,175.25
2021-01-18,3596.2237,97.825,1693.31,3768.25,136.9219,175.25
2021-01-19,3566.3814,97.86,1677.23,3798.91,136.9375,174.69
2021-01-20,3583.092,97.97,1685.91,3851.85,136.9844,175.14
2021-01-21,3621.2641,98.185,1694.59,3853.07,136.875,175.16
2021-01-22,3606.7496,98.35,1667.13,3841.47,137.0313,172.85
2021-01-25,3624.2381,98.335,1667.16,3855.36,137.3594,174.44
2021-01-26,3569.429,97.925,1648.76,3849.62,137.375,175.42
2021-01-27,3573.3412,97.97,1670.63,3750.77,137.4844,175.33
2021-01-28,3505.1759,97.68,1646,3787.38,137.25,174.29
2021-01-29,3483.0692,97.745,1652.5,3714.24,137.2188,174.2
2021-02-01,3505.2836,97.805,1661.08,3773.86,137.1719,177.23
2021-02-02,3533.6849,97.75,1652.17,3826.31,137,178.02
2021-02-03,3517.308,97.41,1646.83,3830.17,136.75,179.05
2021-02-04,3501.8592,97.23,1676.47,3871.74,136.7969,180.24
2021-02-05,3496.3329,97.235,1685.81,3886.83,136.7031,181.39
2021-02-08,3532.4467,97.275,1701.75,3915.59,136.6094,183.55
2021-02-09,3603.489,97.325,1727.48,3911.23,136.7031,184.22
2021-02-10,3655.088,97.14,1718.42,3909.88,136.9688,184.07
2021-02-18,3675.3571,96.765,1789.55,3913.97,135.7969,188.67
2021-02-19,3696.168,96.68,1788.77,3906.71,135.4844,188.62
2021-02-22,3642.4449,96.605,1813.64,3876.5,135.3281,192.62
2021-02-23,3636.3573,96.64,1832.24,3881.37,135.5469,192.5
2021-02-24,3564.0799,96.715,1830.5,3925.43,135.25,195.13
2021-02-25,3585.0458,96.65,1866.07,3829.34,133.5625,194.59
2021-02-26,3509.0804,96.435,1829.1,3811.15,133.1563,190.43
2021-03-01,3551.3998,96.81,1821.21,3901.82,133.4219,189.37
2021-03-02,3508.5912,96.865,1797.31,3870.29,133.7031,189.98
2021-03-03,3576.9045,96.82,1811.59,3819.72,132.9375,189.96
2021-03-04,3503.4916,96.7,1803.89,3768.47,132.2813,190.75
2021-03-05,3501.9867,97.045,1799.4,3841.94,132.2344,193.45
2021-03-08,3421.4141,97.155,1823.6,3821.35,131.8594,192.28
2021-03-09,3359.292,97.07,1772.35,3875.44,132.4063,191.34
2021-03-10,3357.7372,97.175,1762.94,3898.81,132.5313,191.76
2021-03-11,3436.8313,96.965,1790.23,3939.34,132.5,194.54
2021-03-12,3453.0777,96.89,1779.42,3943.34,131.8438,193.79
2021-03-15,3419.9456,96.745,1783.38,3968.94,131.9375,193.42
2021-03-16,3446.7334,96.805,1772.04,3962.71,131.9063,193.43
2021-03-17,3445.5509,96.9,1784.32,3974.12,131.9531,192.68
2021-03-18,3463.0681,96.795,1777.84,3915.46,131.3594,187.14
2021-03-19,3404.6634,97.065,1720.64,3913.1,131.2188,188.79
2021-03-22,3443.4392,97.12,1724.22,3940.59,131.4531,189.06
2021-03-23,3411.5088,97.22,1734.44,3910.52,132.0313,184.5
2021-03-24,3367.0606,97.52,1723.74,3889.14,132.125,187.91
2021-03-25,3363.5915,97.57,1726.35,3909.52,131.9688,184.35
2021-03-26,3418.3267,97.44,1739.82,3974.54,131.625,187.73
2021-03-29,3435.2958,97.42,1754.56,3971.09,131.3906,187.53
2021-03-30,3456.6766,97.33,1755.46,3958.55,131.3125,184.87
2021-03-31,3441.9115,97.485,1743.57,3972.89,130.9531,184.96
2021-04-01,3466.3315,97.4,1753.17,4019.87,131.4688,186.7
2021-04-02,3484.3924,97.425,1789.62,4019.87,131.4688,186.7
2021-04-06,3482.9674,97.345,1773.42,4073.94,131.6719,185.84
2021-04-07,3479.6256,97.195,1778.19,4079.95,131.6406,186.31
2021-04-08,3482.5548,97.115,1769.89,4097.17,132.0625,187.37
2021-04-09,3450.6772,97.205,1764.39,4128.8,131.7813,186.74
2021-04-12,3412.9477,97.46,1751.65,4127.99,131.6875,186.41
2021-04-13,3396.47,97.805,1767.74,4141.59,132.1094,188.14
2021-04-14,3416.7212,97.79,1778.06,4124.66,131.9375,192.45
2021-04-15,3398.9875,97.7,1806.53,4170.42,132.3906,193.86
2021-04-16,3426.6178,97.785,1822.67,4185.47,132.3125,193.21
2021-04-19,3477.5485,97.865,1817.88,4163.26,132.1875,193.98
2021-04-20,3472.9427,97.88,1832.13,4134.94,132.5781,193.78
2021-04-21,3472.9298,97.97,1822.6,4173.42,132.5625,193.66
2021-04-22,3465.1138,97.885,1821.73,4134.98,132.6406,194.68
2021-04-23,3474.166,97.915,1832.01,4180.17,132.4531,196.06
2021-04-26,3441.1658,97.675,1842.07,4187.62,132.375,198.11
2021-04-27,3442.6111,97.58,1864.87,4186.72,132.0156,200.09
2021-04-28,3457.0683,97.64,1861.61,4183.18,132.1719,200.36
2021-04-29,3474.9011,97.635,1876.82,4211.47,131.9688,200.67
2021-04-30,3446.8564,98.015,1861.45,4181.17,132.0938,199.76
2021-05-06,3441.2826,98.075,1923.45,4201.62,132.5781,205.25
2021-05-07,3418.8741,97.945,1944.47,4232.6,132.7188,206.96
2021-05-10,3427.9909,97.99,1986.27,4188.43,132.5938,206.16
2021-05-11,3441.8454,98.21,1959.81,4152.1,132.4531,207.55
2021-05-12,3462.7513,98.255,1995.62,4063.04,131.9219,207.96
2021-05-13,3429.5361,98.3,1941.29,4112.5,132.2188,202.95
2021-05-14,3490.3762,98.35,1897.74,4173.85,132.4375,203.29
2021-05-17,3517.6158,98.27,1917.19,4163.29,132.2656,205.94
2021-05-18,3529.0144,98.22,1949.49,4127.83,132.4219,205.78
2021-05-19,3510.9647,98.51,1899.6,4115.68,132.0781,201.86
2021-05-20,3506.9444,98.425,1871.21,4159.12,132.5156,200
2021-05-21,3486.5569,98.61,1837.48,4155.86,132.5,200.87
2021-05-24,3497.2821,98.485,1838.66,4197.05,132.6406,202.96
2021-05-25,3581.3418,98.46,1848.58,4188.13,132.9844,202.44
2021-05-26,3593.357,98.56,1828.02,4195.99,132.8594,203.44
2021-05-27,3608.8507,98.36,1838.55,4200.88,132.6563,205.78
2021-05-28,3600.7844,98.265,1865.33,4204.11,131.8125,205.7
2021-05-31,3615.4773,98.38,1878.74,4204.11,131.8125,205.7
2021-06-01,3624.7138,98.405,1915.29,4202.04,131.8281,208.44
2021-06-02,3597.1379,98.2,1904.77,4208.12,131.9531,209.28
2021-06-03,3584.2121,98.295,1932.26,4192.85,131.5938,207.47
2021-06-04,3591.8447,98.02,1904.19,4229.89,132.2031,210.29
2021-06-07,3599.541,97.815,1881.71,4226.52,132.1094,209.53
2021-06-08,3580.1063,97.86,1888.1,4227.26,132.3906,211.21
2021-06-09,3591.3965,97.77,1909.7,4219.55,132.7188,211.17
2021-06-10,3610.859,97.88,1903.58,4239.18,133.125,212.19
2021-06-11,3589.7481,97.69,1940.99,4247.44,132.9063,212.25
2021-06-15,3556.559,97.76,1916.15,4246.59,132.5625,210.18
2021-06-16,3518.3292,97.77,1901.53,4223.7,131.6563,210.17
2021-06-17,3525.6042,97.675,1907.42,4221.86,132.0156,204.24
2021-06-18,3525.0968,98.01,1873.27,4166.45,132.3906,205.86
2021-06-21,3529.1826,98.285,1853.49,4224.79,132.1563,207.87
2021-06-22,3557.412,98.31,1878.81,4246.44,132.375,207.88
2021-06-23,3566.2199,98.335,1903.72,4241.84,132.1563,209.24
2021-06-24,3566.6539,98.325,1903.09,4266.49,132.1094,209.51
2021-06-25,3607.5618,98.285,1923.51,4280.7,131.9375,210.42
2021-06-28,3606.3722,98.165,1918.81,4290.61,132.25,210.94
2021-06-29,3573.1779,98.32,1893.37,4291.8,132.2813,211.32
2021-06-30,3591.197,98.42,1906.32,4297.5,132.3281,213.39
2021-07-01,3588.7816,98.315,1908.98,4319.94,132.375,214.57
2021-07-02,3518.7595,98.37,1925.63,4352.34,132.7656,214.95
2021-07-05,3534.3222,98.395,1954.1,4352.34,132.7656,214.95
2021-07-06,3530.2589,98.28,1965.44,4343.54,133.3594,210.24
2021-07-07,3553.7155,98.675,1941.84,4358.13,133.5625,209.2
2021-07-08,3525.5039,99.065,1910.19,4320.82,133.8125,209.55
2021-07-09,3524.0881,99.005,1920.65,4369.55,133.3906,211.8
2021-07-12,3547.8362,99.37,1927.32,4384.63,133.4063,212.71
2021-07-13,3566.5225,99.425,1946.13,4369.21,132.9844,214.12
2021-07-14,3528.5011,99.605,1957.41,4374.3,133.5,213.38
2021-07-15,3564.5902,99.24,1946.83,4360.03,133.7813,212.25
2021-07-16,3539.3038,99.39,1954.31,4327.16,133.8438,212.58
2021-07-19,3539.1225,99.355,1950.17,4258.49,134.5781,205.59
2021-07-20,3536.7905,99.52,1930.34,4323.06,134.5313,208.99
2021-07-21,3562.6611,99.685,1916.67,4358.69,134.0313,212.98
2021-07-22,3574.7344,99.59,1930.95,4367.48,134.125,216.34
2021-07-23,3550.3964,99.735,1945.54,4411.79,134.1875,216.6
2021-07-26,3467.4409,99.93,1955.58,4422.3,134.0938,219.51
2021-07-27,3381.1833,99.6,1958.14,4401.46,134.3906,218.11
2021-07-28,3361.5895,99.73,1974.17,4400.64,134.4688,219.08
2021-07-29,3411.724,99.855,1984.7,4419.15,134.2031,221.21
2021-07-30,3397.3574,100.355,1971.43,4395.26,134.5625,218.08
2021-08-02,3464.2854,100.495,1949.89,4387.16,134.9375,215.74
2021-08-03,3447.9914,100.33,1918.77,4423.15,135.0156,215.29
2021-08-04,3477.2186,100.3,1940.95,4402.66,134.7969,213.52
2021-08-05,3466.5491,100.55,1908.37,4429.1,134.4219,215.15
2021-08-06,3458.2277,100.485,1931.94,4436.52,133.9531,214.49
2021-08-09,3494.6348,99.94,1900.23,4432.35,133.7344,211.68
2021-08-10,3529.9309,99.925,1914.9,4436.75,133.5,215.23
2021-08-11,3532.6213,99.8,1936.26,4447.7,133.6094,216.7
2021-08-12,3524.7374,100.01,1925.05,4460.83,133.5156,216.96
2021-08-13,3516.2989,99.895,1929.55,4468,134.0938,216.96
2021-08-16,3517.3447,99.805,1926.98,4479.71,134.2188,215.95
2021-08-17,3446.976,99.925,1930.64,4448.08,134.2188,214.14
2021-08-18,3485.2859,100.305,1907.28,4400.27,134.25,212.89
2021-08-19,3465.5546,100.13,1864.35,4405.8,134.2969,209.06
2021-08-20,3427.3338,99.995,1863.97,4441.67,134.1563,206.96
2021-08-23,3477.1321,99.845,1873.13,4479.53,134.2188,211.91
2021-08-24,3514.471,99.995,1916.04,4486.23,133.9219,215.09
2021-08-25,3540.3837,100.115,1929.91,4496.19,133.6094,216.71
2021-08-26,3501.6643,99.73,1918.67,4470,133.5,216.37
2021-08-27,3522.1567,99.9,1932.84,4509.37,133.8906,219.18
2021-08-30,3528.1512,100.1,1944.38,4528.79,134.1563,219.52
2021-08-31,3543.9402,99.995,1936.35,4522.68,133.3906,219.52
2021-09-01,3567.1008,100.46,1920.57,4524.09,133.5,217.98
2021-09-02,3597.0426,100.34,1930.91,4536.95,133.5781,220.01
2021-09-03,3581.7344,100.275,1952.42,4535.43,133.375,220.11
2021-09-06,3621.8593,100.2,1944.56,4535.43,133.375,220.11
2021-09-07,3676.5866,99.96,1970.1,4520.03,132.9844,217.91
2021-09-08,3675.1865,99.96,1953.56,4514.07,133.2031,219.3
2021-09-09,3693.1296,99.88,1971.4,4493.28,133.4688,218.47
2021-09-10,3703.1103,99.985,1956.84,4458.58,133.1406,220.43
2021-09-13,3715.3723,99.61,1957.07,4468.73,133.2656,221.2
2021-09-14,3662.6015,99.655,1950.43,4443.05,133.5469,221.52
2021-09-15,3656.2232,99.48,1956.02,4480.7,133.4063,225.46
2021-09-16,3607.0922,99.625,1947.23,4473.75,133.0469,223.94
2021-09-17,3613.9663,99.785,1924.68,4432.99,132.8281,222.11
2021-09-22,3628.4897,99.97,1956.29,4395.64,133.1875,221.79
2021-09-23,3642.2204,100.085,1967.3,4448.98,132.1875,223.99
2021-09-24,3613.0673,99.91,1971.06,4455.48,132.0938,225.31
2021-09-27,3582.8307,99.805,1986.53,4443.11,131.7344,228.24
2021-09-28,3602.2184,99.715,2004.3,4352.63,131.4531,228.59
2021-09-29,3536.2944,99.945,1992.66,4359.46,131.6406,227.15
2021-09-30,3568.1668,99.86,2022.31,4307.54,131.9063,228.92
2021-10-08,3592.1666,99.505,2078.99,4391.34,131.0313,235.42
2021-10-11,3591.7087,99.075,2124.94,4361.19,130.8438,236.35
2021-10-12,3546.9362,99.105,2109.65,4350.65,131.1406,235.87
2021-10-13,3561.7623,99.125,2085.77,4363.8,131.3281,235.7
2021-10-14,3558.2795,99.17,2104.36,4438.26,131.5313,238.13
2021-10-15,3572.3662,99.14,2129.45,4471.37,130.9531,239.27
2021-10-18,3568.1379,98.67,2153.58,4486.46,130.625,237.89
2021-10-19,3593.1533,98.92,2152.03,4519.63,130.5156,238.25
2021-10-20,3587.0009,98.875,2108.18,4536.19,130.4375,240.35
2021-10-21,3594.7831,99.185,2066.5,4549.78,129.9688,236.6
2021-10-22,3582.6036,99.04,2052.25,4544.9,130.4844,237.68
2021-10-25,3609.8626,99.04,2068.99,4566.48,130.5938,240.58
2021-10-26,3597.6377,99.15,2085.51,4574.79,130.6563,241.18
2021-10-27,3562.3052,99.15,2032.68,4551.68,131.0313,238.95
2021-10-28,3518.4166,99.27,2006.87,4596.42,130.6875,238.47
2021-10-29,3547.3361,99.185,1982.7,4605.38,130.7031,237.7
2021-11-01,3544.4795,99.49,1957.19,4613.67,130.75,239.23
2021-11-02,3505.6283,99.69,1945.11,4630.65,130.9531,239.2
2021-11-03,3498.5368,99.675,1970.68,4660.57,130.5938,235.79
2021-11-04,3526.8657,99.755,1922.84,4680.06,131.2656,233.45
2021-11-05,3491.5677,100.12,1910.74,4697.53,131.8281,235
2021-11-08,3498.6308,100.08,1938.31,4701.7,131.3281,235.55
2021-11-09,3507.0018,100.155,1925.73,4685.25,131.75,236.59
2021-11-10,3492.4616,100.065,1926.06,4646.71,130.75,234.66
2021-11-11,3532.7858,99.835,1952.74,4649.27,130.3594,237.46
2021-11-12,3539.1002,99.785,1925.85,4682.85,130.6719,237.09
2021-11-15,3533.3026,100.075,1898.04,4682.8,130.3281,237.46
2021-11-16,3521.7867,100.04,1905.35,4700.9,130.1719,237.49
2021-11-17,3537.3662,99.97,1909.5,4688.67,130.5156,236.14
2021-11-18,3520.7106,100.11,1879.7,4704.54,130.5938,236.36
2021-11-19,3560.3734,99.78,1924.36,4697.96,130.7344,235.02
2021-11-22,3582.0797,99.875,1920.01,4682.94,129.9688,235.26
2021-11-23,3589.0894,99.815,1934.1,4690.7,129.7656,238.14
2021-11-24,3592.7025,100.145,1983.82,4701.46,129.8594,238.37
2021-11-25,3584.1788,100.08,1983.93,4701.46,129.8594,238.37
2021-11-26,3564.0894,100.355,1932.25,4594.62,131.2188,226.73
2021-11-29,3562.6968,100.275,1921.7,4655.27,131.2969,225.72
2021-11-30,3563.8872,100.22,1885.94,4567,130.75,219.19
2021-12-01,3576.8853,100.085,1909.32,4513.04,131.0938,218.39
2021-12-02,3573.8358,99.92,1879.06,4577.1,130.6094,219.55
2021-12-03,3607.4322,99.745,1900.34,4538.43,131.3594,220.64
2021-12-06,3589.3061,100.195,1900.85,4591.67,130.7031,223.25
2021-12-07,3595.0882,99.805,1936.89,4686.75,130.3438,225.74
2021-12-08,3637.5675,99.765,1934.65,4701.21,130.1094,227.13
2021-12-09,3673.0412,99.855,1928.79,4667.45,130.2656,225.36
2021-12-10,3666.3479,100.015,1918.3,4712.02,130.4063,225.91
2021-12-13,3681.082,99.91,1955.29,4668.97,130.875,225.35
2021-12-14,3661.5253,100.105,1932.78,4634.09,130.6094,224.33
2021-12-15,3647.6303,100.145,1921.1,4709.85,130.5469,223.82
2021-12-16,3675.016,99.975,1954.49,4668.67,131.1563,227.24
2021-12-17,3632.3638,100.08,1961.15,4620.64,131.1406,225.14
2021-12-20,3593.6019,100.055,1924.73,4568.02,131.1094,221.84
2021-12-21,3625.1251,100.1,1947.15,4649.23,130.75,226.35
2021-12-22,3622.6178,100.315,1957.96,4696.56,130.75,230.17
2021-12-23,3643.3391,100.485,1979.16,4725.79,130.5,230.9
2021-12-24,3618.0535,100.375,1998.13,4725.79,130.5,230.9
2021-12-27,3615.9741,100.465,1957.88,4791.19,130.6094,234.35
2021-12-28,3630.1115,100.53,1979.53,4786.35,130.6094,233.84
2021-12-29,3597.0002,100.635,1975.7,4793.06,130.1719,234.86
2021-12-30,3619.1886,100.855,1978.65,4778.73,130.4375,233.96
2021-12-31,3639.7754,100.735,1989.47,4766.18,130.3438,232.37
2022-01-04,3632.3289,100.75,1997.8233,4793.54,129.3906,235.51
2022-01-05,3595.1761,100.6,2017.39,4700.58,128.875,236.71
2022-01-06,3586.0792,100.39,2017.59,4696.05,128.625,236.75
2022-01-07,3579.5427,100.41,2043.61,4677.03,128.375,237.9
2022-01-10,3593.5187,100.55,2033.1564,4670.29,128.2813,236.64
2022-01-11,3567.4409,100.69,2043.72,4713.07,128.4375,241.59
2022-01-12,3597.4321,100.635,2069.4,4726.35,128.375,245.19
2022-01-13,3555.2585,100.63,2070.18,4659.03,128.75,242.9
2022-01-14,3521.2559,100.675,2081.52,4662.85,128.0781,245.43
2022-01-17,3541.666,100.73,2054.96,4662.85,128.0781,245.43
2022-01-18,3569.9144,101.055,2075.79,4577.11,127.2969,247.07
2022-01-19,3558.1796,101.245,2092.26,4532.76,127.375,249.93
2022-01-20,3555.0629,101.205,2119.31,4482.73,127.9063,250.01
2022-01-21,3522.5679,101.38,2113.35,4397.94,128.2344,248.48
2022-01-24,3524.105,101.5,2100.91,4410.13,128.2031,245.59
2022-01-25,3433.0612,101.52,2096.53,4356.45,128.2031,248.78
2022-01-26,3455.6679,101.245,2111.84,4349.93,127.2969,251.93
2022-01-27,3394.2474,101.115,2108.34,4326.51,127.6875,250.91
2022-01-28,3361.4397,101.415,2136.7,4431.85,128.0156,252.85
2022-02-07,3429.5809,101.17,2179.81,4483.87,126.875,260.48
2022-02-08,3452.6288,101.195,2188.58,4521.54,126.5,259.49
2022-02-09,3479.9458,101.12,2152.54,4587.18,126.6406,262.13
2022-02-10,3485.9071,101.085,2188.45,4504.08,125.75,261.58
2022-02-11,3462.9479,100.65,2163.43,4418.64,126.4219,263.08
2022-02-14,3428.8821,100.535,2187.55,4401.67,126.0313,265.43
2022-02-15,3446.0885,100.53,2157.11,4471.07,125.7031,262.07
2022-02-16,3465.8305,100.66,2155.34,4475.01,125.7969,265.26
2022-02-17,3468.0354,100.39,2137.17,4380.26,126.4531,263.68
2022-02-18,3490.7573,100.22,2164.24,4348.87,126.6563,263.62
2022-02-21,3490.6123,99.79,2177.69,4348.87,126.6563,263.62
2022-02-22,3457.146,99.825,2189.01,4304.76,126.5156,267.13
2022-02-23,3489.1465,100.005,2198.51,4225.5,126.1875,268.32
2022-02-24,3429.9564,100.055,2229.87,4288.7,126.4531,269.02
2022-02-25,3451.4061,100.215,2187.72,4384.65,126.4219,264.44
2022-02-28,3462.3064,100.235,2214.77,4373.94,127.5156,269.07
2022-03-01,3488.8347,99.99,2248.92,4306.26,128.5313,280.86
2022-03-02,3484.1916,99.915,2303.08,4386.54,127.25,289.09
2022-03-03,3481.1125,99.59,2374.69,4363.49,127.5625,289.2
2022-03-04,3447.649,99.795,2350.13,4328.87,128.4375,299.95
2022-03-07,3372.8552,99.88,2477.43,4201.09,127.9844,304.23
2022-03-08,3293.5301,99.99,2495.96,4170.7,127.3438,309.12
2022-03-09,3256.3884,99.745,2527.89,4277.88,126.5156,292.09
2022-03-10,3296.0922,99.65,2429.81,4259.52,126.125,291.32
2022-03-11,3309.7467,100.22,2406.44,4204.31,126.0625,295.11
2022-03-14,3223.5328,100.675,2337.87,4173.11,124.8438,288.45
2022-03-15,3063.9652,100.205,2286.91,4262.45,124.7656,281.35
2022-03-16,3170.7103,100.36,2344.5,4357.86,124.2656,280.57
2022-03-17,3215.0445,100.38,2327.45,4411.67,124.4688,290.73
2022-03-18,3251.0724,100.52,2390.17,4463.12,124.5781,292.25
2022-03-21,3253.6857,100.365,2376.29,4461.18,123.3125,299.56
2022-03-22,3259.8619,100.035,2397.5,4511.61,122.6406,299.1
2022-03-23,3271.0325,100.15,2407.18,4456.24,123.3125,306.32
2022-03-24,3250.2644,100.345,2446.9,4520.16,122.6719,304.85
2022-03-25,3212.2399,100.41,2487.42,4543.06,121.7031,307.33
2022-03-28,3214.5027,100.405,2454.79,4575.52,121.7656,299.24
2022-03-29,3203.9393,100.42,2442.88,4631.6,122.2656,294.69
2022-03-30,3266.5959,100.665,2462.33,4602.45,122.6875,301.32
2022-03-31,3252.2029,100.44,2447.05,4530.41,122.6563,295.18
2022-04-01,3282.7166,100.565,2438.14,4545.86,122.1563,293.18
2022-04-06,3283.4261,100.67,2479.33,4481.15,120.7813,293.14
2022-04-07,3236.6951,100.865,2424.06,4500.21,120.4375,294.58
2022-04-08,3251.8502,100.78,2435.19,4488.28,120.125,298.21
2022-04-11,3167.1259,100.61,2404.6,4412.53,119.7188,295.17
2022-04-12,3213.3295,100.51,2462.48,4397.45,120.4063,302.87
2022-04-13,3186.8244,100.67,2458.64,4446.59,120.7188,308.2
2022-04-14,3225.6412,100.685,2490.01,4392.59,119.875,311.92
2022-04-15,3211.2448,100.65,2524.27,4392.59,119.875,311.92
2022-04-18,3195.524,100.235,2536.94,4391.69,119.6563,315.95
2022-04-19,3194.0287,100.19,2527.02,4462.21,118.8906,306.9
2022-04-20,3151.0498,100.17,2510.69,4459.45,119.5,307.24
2022-04-21,3079.8077,100.245,2521.3,4393.66,118.7188,309.21
2022-04-22,3086.9193,100.1,2491,4271.78,118.9844,304.23
2022-04-25,2928.5118,100.33,2390.33,4296.12,119.6094,298.54
2022-04-26,2886.4257,100.275,2411.74,4175.2,120.4844,302.67
2022-04-27,2958.282,100.19,2438.04,4183.96,119.6719,305.71
2022-04-28,2975.4848,100.075,2445.42,4287.5,119.6406,308.02
2022-04-29,3047.0624,100.3,2487.75,4131.93,118.7969,308.27
2022-05-05,3067.7587,100.45,2486.8,4146.87,118.25,313.87
2022-05-06,3001.5605,100.5,2440.88,4123.34,117.6563,311.32
2022-05-09,3004.1409,100.59,2414.95,3991.24,118.4688,299.45
2022-05-10,3035.8442,100.705,2366.59,4001.05,118.7969,297.09
2022-05-11,3058.7027,100.57,2395.38,3935.18,119.1719,304.89
2022-05-12,3054.994,100.685,2383.92,3930.08,119.6875,304.06
2022-05-13,3084.2845,100.57,2413.64,4023.89,119.2813,308.58
2022-05-16,3073.7488,100.625,2434.47,4008.01,119.6094,315.59
2022-05-17,3093.6965,100.655,2451.44,4088.85,118.7188,315.4
2022-05-18,3085.9768,100.77,2403.17,3923.68,119.4063,309.37
2022-05-19,3096.9648,100.38,2416.83,3900.79,119.7813,313.75
2022-05-20,3146.5673,100.275,2448.26,3901.36,120.1563,312.73
2022-05-23,3146.8573,100.48,2447.25,3973.75,119.6094,315.2
