Date,000001.SH,T.CFE,NH0100.NHF,SPX.GI,TY.CBT,CRB.RB
2022-05-24,3070.9272,100.515,2406.46,3941.48,120.4375,313.75
2022-05-25,3107.4641,100.6,2435.05,3978.73,120.6094,314.57
2022-05-26,3123.1079,100.965,2430.24,4057.84,120.625,318.66
2022-05-27,3130.2394,100.97,2469.97,4158.24,120.5625,320.52
2022-05-30,3149.0607,100.765,2481.53,4158.24,120.5625,320.52
2022-05-31,3186.4271,100.52,2512.62,4132.15,119.4063,316.54
2022-06-01,3182.1566,100.45,2500.53,4101.23,118.7969,320.02
2022-06-02,3195.458,100.385,2518.99,4176.82,118.8438,323.1
2022-06-06,3236.3719,100.265,2545,4121.43,117.9375,326.82
2022-06-07,3241.7635,100.43,2543.46,4160.68,118.375,327.11
2022-06-08,3263.7934,100.38,2565.82,4115.77,118.0625,329.13
2022-06-09,3238.9543,100.49,2547.99,4017.82,117.875,329.59
2022-06-10,3284.8341,100.415,2541.92,3900.86,116.7969,325.81
2022-06-13,3255.5511,100.355,2510.23,3749.63,115.2813,321.44
2022-06-14,3288.9066,100.35,2501.48,3735.48,114.4375,315.67
2022-06-15,3305.4066,100.225,2449.48,3789.99,115.875,314.79
2022-06-16,3285.3845,100.335,2438.25,3666.77,116.5156,317.17
2022-06-17,3316.7857,100.395,2406.29,3674.84,116.2031,309.08
2022-06-20,3315.4302,100.185,2316.14,3674.84,116.2031,309.08
2022-06-21,3306.7186,100.195,2328.37,3764.79,115.9688,309
2022-06-22,3267.2016,100.335,2276.45,3759.89,116.9219,304.65
2022-06-23,3320.1487,100.185,2297.86,3795.73,117.5469,296.69
2022-06-24,3349.747,100.095,2231.22,3911.74,117.2656,298.55
2022-06-27,3379.1852,99.76,2283.94,3900.11,116.7656,298.78
2022-06-28,3409.2103,99.665,2334.15,3821.55,116.9375,301
2022-06-29,3361.5177,99.78,2316.53,3818.83,117.5469,299.34
2022-06-30,3398.6161,99.995,2304.73,3785.38,118.25,291.15
2022-07-01,3387.6373,99.955,2240.14,3825.33,119.4688,291.83
2022-07-04,3405.4267,99.75,2233.29,3825.33,119.4688,291.83
2022-07-05,3404.0252,99.86,2240.35,3831.39,119.9063,278.16
2022-07-06,3355.3497,99.95,2191.87,3845.08,118.8438,276.13
2022-07-07,3364.398,99.975,2177.16,3902.62,118.3594,285.08
2022-07-08,3356.0778,99.94,2155.61,3899.38,117.75,287.75
2022-07-11,3313.584,100.235,2145,3854.43,118.3281,287.78
2022-07-12,3281.4665,100.32,2099.45,3818.8,118.6094,276.01
2022-07-13,3284.2918,100.4,2078.68,3801.78,118.75,277.93
2022-07-14,3281.744,100.495,2043.01,3790.38,118.4531,273.26
2022-07-15,3228.0609,100.605,1964.4,3863.16,118.7344,277.64
2022-07-18,3278.1033,100.575,2064.16,3830.85,118.2031,286.54
2022-07-19,3279.4313,100.575,2039.02,3936.69,117.9219,285.47
2022-07-20,3304.7243,100.735,2061.05,3959.9,117.8281,287.04
2022-07-21,3272.0012,100.83,2049.71,3998.95,119.1094,281.84
2022-07-22,3269.9739,100.725,2072.73,3961.63,120.1094,281.16
2022-07-25,3250.388,100.73,2076.73,3966.84,119.7969,284.76
2022-07-26,3277.4356,100.945,2132.57,3921.05,119.7031,286.5
2022-07-27,3275.7553,100.85,2115.41,4023.61,120.0313,289.08
2022-07-28,3282.5758,100.715,2189.9,4072.43,121,289.02
2022-07-29,3253.2382,101.05,2194.92,4130.29,121.1563,292.06
2022-08-01,3259.9585,101.255,2207.22,4118.63,121.625,286.11
2022-08-02,3186.2664,101.345,2202.11,4091.19,120.125,283.7
2022-08-03,3163.6741,101.375,2187.45,4155.17,120.3906,281.72
2022-08-04,3189.0391,101.305,2144.17,4151.94,120.5938,281.21
2022-08-05,3227.0267,101.235,2168.98,4145.19,119.4688,281.04
2022-08-08,3236.9337,101.2,2195.79,4140.06,119.8906,281.8
2022-08-09,3247.4318,101.22,2197.86,4122.47,119.5938,284.55
2022-08-10,3230.02,101.14,2188.01,4210.24,119.75,289.27
2022-08-11,3281.6654,101.33,2225.34,4207.27,119.0938,295.06
2022-08-12,3276.8877,101.26,2241.78,4280.15,119.4063,293.48
2022-08-15,3276.087,101.94,2213.64,4297.14,119.75,289.54
2022-08-16,3277.8847,101.985,2215.54,4305.2,119.4688,287.67
2022-08-17,3292.526,102.015,2187.28,4274.04,118.7188,288.87
2022-08-18,3277.5438,102.115,2174.91,4283.74,118.8281,290.33
2022-08-19,3258.0784,101.59,2172.83,4228.48,118.2344,292.03
2022-08-22,3277.7943,101.535,2207.58,4137.99,117.8594,292.83
2022-08-23,3276.2234,101.43,2226.62,4128.73,117.6875,296.31
2022-08-24,3215.2033,101.515,2248.82,4140.77,117.2344,298.86
2022-08-25,3246.2481,101.3,2252.63,4199.12,117.7813,296.75
2022-08-26,3236.2226,101.37,2269.16,4057.66,117.5,299.09
2022-08-29,3240.7275,101.48,2227.51,4030.61,117.0625,301.75
2022-08-30,3227.2203,101.485,2201.52,3986.16,117.1094,293.58
2022-08-31,3202.1378,101.435,2198.29,3955,116.4063,290.41
2022-09-01,3184.9797,101.685,2164.88,3966.85,116.0313,284.62
2022-09-02,3186.4781,101.605,2153.56,3924.26,116.6406,284.47
2022-09-05,3199.9118,101.71,2176.9,3924.26,116.6406,284.47
2022-09-06,3243.4466,101.745,2182.06,3908.19,115.5469,282.62
2022-09-07,3246.2943,101.595,2161.31,3979.87,116.1406,276.52
2022-09-08,3235.5862,101.57,2180.8,4006.18,115.7656,278.31
2022-09-09,3262.0542,101.305,2201.79,4067.36,115.7969,284.12
2022-09-13,3263.7972,101.39,2236.91,3932.69,115.0313,285.77
2022-09-14,3237.5419,101.28,2217.72,3946.01,114.9219,286.33
2022-09-15,3199.9187,101.27,2236.32,3901.35,114.5625,281
2022-09-16,3126.3977,101.265,2215.26,3873.33,114.7031,278.88
2022-09-19,3115.6019,101.335,2201.98,3899.89,114.375,279.78
2022-09-20,3122.4058,101.455,2208.26,3855.93,113.8594,279.54
2022-09-21,3117.1774,101.515,2234.24,3789.93,113.9375,278.23
2022-09-22,3108.9096,101.46,2242.26,3757.99,112.6875,277.85
2022-09-23,3088.3695,101.275,2229.57,3693.23,112.6563,268.47
2022-09-26,3051.226,100.92,2178.99,3655.04,111.0469,264.3
2022-09-27,3093.8618,101.025,2199.21,3647.29,111.0313,265.97
2022-09-28,3045.0668,100.845,2179.17,3719.04,112.6563,271.82
2022-09-29,3041.2046,100.625,2213.76,3640.47,112.1406,271.16
2022-09-30,3024.3905,100.57,2220.39,3585.62,111.7813,268.29
2022-10-10,2974.1454,100.89,2280.55,3612.39,111.0938,283.06
2022-10-11,2979.7926,100.865,2263.51,3588.84,111.0938,281.96
2022-10-12,3025.5055,101.055,2251.82,3577.03,111.4531,279.25
2022-10-13,3016.3561,101.12,2233.96,3669.91,111.0469,282.49
2022-10-14,3071.9868,101.4,2270.35,3583.07,110.5469,276.69
2022-10-17,3084.9423,101.335,2226.29,3677.95,110.7344,275.33
2022-10-18,3080.9574,101.355,2226.23,3719.98,110.8281,271.55
2022-10-19,3044.3777,101.365,2222.13,3695.16,109.9219,271.35
2022-10-20,3035.0504,101.21,2214.15,3665.78,109.3594,271.72
2022-10-21,3038.9291,101.125,2209.39,3752.75,109.7813,272.36
2022-10-24,2977.5554,101.315,2221.27,3797.34,109.6875,271.82
2022-10-25,2976.283,101.19,2218.19,3859.11,110.5781,273.99
2022-10-26,2999.5036,101.395,2209.37,3830.6,111.125,277.35
2022-10-27,2982.9029,101.54,2202.48,3807.3,111.7969,276.81
2022-10-28,2915.9257,101.65,2177.43,3901.06,110.9844,272.62
2022-10-31,2893.4829,101.77,2141.76,3871.98,110.7031,274.13
2022-11-01,2969.1995,101.59,2195.32,3856.1,110.5625,276.34
2022-11-02,3003.3699,101.525,2205.45,3759.69,110.2656,280.66
2022-11-03,2997.8057,101.535,2209.27,3719.89,109.8594,278.32
2022-11-04,3070.7964,101.39,2250.01,3770.55,110.0156,287.55
2022-11-07,3077.817,101.435,2255.74,3806.8,109.6563,286.92
2022-11-08,3064.4928,101.55,2275.09,3828.11,110.2969,284.05
2022-11-09,3048.1676,101.53,2275.89,3748.57,110.6094,279.78
2022-11-10,3036.1318,101.51,2257.45,3956.37,112.5625,282.12
2022-11-11,3087.2926,101.12,2305.15,3992.93,112.2969,285.79
2022-11-14,3083.4013,100.425,2287.74,3957.25,112.1719,282.16
2022-11-15,3134.0778,100.49,2300.96,3991.73,112.75,284.36
2022-11-16,3119.9804,100.27,2306.67,3958.79,113.1719,282.78
2022-11-17,3115.4347,99.825,2296.15,3946.56,112.625,277.6
2022-11-18,3097.2432,99.56,2291.79,3965.34,112.2188,276.4
2022-11-21,3085.0444,99.675,2252.86,3949.94,112.2188,276.52
2022-11-22,3088.9426,99.7,2244.17,4003.58,112.5938,279.24
2022-11-23,3096.9073,99.935,2257.06,4027.26,113,276.87
2022-11-24,3089.3096,100.11,2254.5,4027.26,113,276.87
2022-11-25,3101.6932,99.755,2273.72,4026.12,113.0938,273.25
2022-11-28,3078.5485,99.53,2241.28,3963.94,113.0469,272.92
2022-11-29,3149.7478,99.2,2282.82,3957.63,112.9688,275.52
2022-11-30,3151.3353,99.295,2276.55,4080.11,114.125,279.76
2022-12-01,3165.4711,99.58,2288.21,4076.57,114.7031,279.46
2022-12-02,3156.1442,99.61,2305.99,4071.7,114.7656,276.69
2022-12-05,3211.8144,99.59,2299.27,3998.84,113.9688,270.35
2022-12-06,3212.5334,99.35,2281.69,3941.26,114.2188,267.45
2022-12-07,3199.6194,99.585,2255,3933.92,115.0625,265.89
2022-12-08,3197.3499,99.79,2287.6,3963.51,114.4844,266.4
2022-12-09,3206.9502,99.725,2310.9,3934.38,114,266.28
2022-12-12,3179.0417,99.72,2294.44,3990.56,113.8281,269.37
2022-12-13,3176.3255,99.605,2314.88,4019.65,114.7344,275.03
2022-12-14,3176.5253,100.07,2328.1,3995.32,114.9375,276.63
2022-12-15,3168.6478,99.955,2343.65,3895.75,114.9688,274.72
2022-12-16,3167.8576,99.995,2330.93,3852.36,114.75,271.38
2022-12-19,3107.115,100.19,2291.62,3817.66,114.125,270.56
2022-12-20,3073.7659,100.02,2293.36,3821.62,113.4844,272.27
2022-12-21,3068.4105,100.275,2328.66,3878.44,113.625,276.21
2022-12-22,3054.4313,100.255,2311.95,3822.39,113.4688,273.64
2022-12-23,3045.8664,100.485,2310.35,3844.82,113.1875,278.11
2022-12-26,3065.5626,100.27,2340.05,3844.82,113.1875,278.11
2022-12-27,3095.5678,99.99,2373.77,3829.25,112.4688,278.47
2022-12-28,3087.3997,100.06,2361.23,3783.22,112.1875,277.35
2022-12-29,3073.7016,100.205,2356.41,3849.28,112.5156,276.01
2022-12-30,3089.2579,100.225,2380.66,3839.5,112.2031,277.75
2023-01-03,3116.5119,100.37,2377.13,3824.14,112.9531,270.18
2023-01-04,3123.5164,100.53,2341.68,3852.97,113.3906,264.17
2023-01-05,3155.2162,100.435,2316.14,3808.1,113,263.69
2023-01-06,3157.6365,100.35,2328.75,3895.08,114.3125,264.82
2023-01-09,3176.0845,100.355,2326.3276,3892.09,114.4844,268.64
2023-01-10,3169.5072,100.065,2324.5571,3919.25,113.9844,268.09
2023-01-11,3161.8376,100.18,2345.6565,3969.61,114.5,271.27
2023-01-12,3163.4509,100.19,2353.795,3983.17,115.25,273.77
2023-01-13,3195.3059,100.025,2379.6903,3999.09,114.7656,275.91
2023-01-16,3227.5916,99.8,2360.9321,3999.09,114.7656,275.91
2023-01-17,3224.2448,99.83,2371.0408,3990.97,114.5625,277.22
2023-01-18,3224.406,99.785,2403.96,3928.86,115.8906,276.13
2023-01-19,3240.2794,99.85,2402.99,3898.85,115.6406,276.62
2023-01-20,3264.8138,99.695,2434.3,3972.61,115.0469,278.46
2023-01-30,3269.318,100.03,2425.61,4017.77,114.4063,274.43
2023-01-31,3255.6692,100.205,2404.63,4076.6,114.625,278.09
2023-02-01,3284.9213,100.11,2413.49,4119.21,115.3281,271.8
2023-02-02,3285.6705,100.305,2375.16,4179.76,115.5156,271.63
2023-02-03,3263.4059,100.355,2379.16,4136.48,114.4219,266.19
2023-02-06,3238.6978,100.265,2356.32,4111.08,113.4375,266.21
2023-02-07,3248.094,100.48,2353.15,4164,113.2656,270.79
2023-02-08,3232.1063,100.415,2370.08,4117.86,113.6406,270.94
2023-02-09,3270.3826,100.53,2376.39,4081.5,113.1563,270.48
2023-02-10,3260.6734,100.47,2362.57,4090.46,112.6875,272.67
2023-02-13,3284.1599,100.5,2344.56,4137.29,112.8594,272.79
2023-02-14,3293.2825,100.54,2363.61,4136.13,112.3906,273.56
2023-02-15,3280.4919,100.545,2356.17,4147.6,112.0469,270.38
2023-02-16,3249.0295,100.69,2381.06,4090.41,111.7344,270.25
2023-02-17,3224.0243,100.64,2382.75,4079.09,112.0313,267.57
2023-02-20,3290.3383,100.385,2392.77,4079.09,112.0313,267.57
2023-02-21,3306.5236,99.48,2411.72,3997.34,111.0469,268.48
2023-02-22,3291.1477,99.58,2406.35,3991.05,111.2031,266.1
2023-02-23,3287.477,99.605,2398.89,4012.32,111.4063,266.94
2023-02-24,3267.1597,99.715,2410.7,3970.04,110.875,267.15
2023-02-27,3258.0344,99.735,2382.25,3982.24,111.125,268.6
2023-02-28,3279.6053,99.825,2384.69,3970.15,111.5469,269.84
2023-03-01,3312.3478,99.885,2410.13,3951.39,111.0156,272.81
2023-03-02,3310.6536,99.745,2407.3,3981.35,110.5625,271.3
2023-03-03,3328.3927,99.805,2420.68,4045.64,111.1406,275.05
2023-03-06,3322.0259,100,2406.35,4048.42,111.125,273.59
2023-03-07,3285.0988,100.14,2420.2,3986.37,110.9844,269.58
2023-03-08,3283.2479,100.095,2395.92,3992.01,110.7969,267.02
2023-03-09,3276.0937,100.195,2394.07,3918.32,111.6719,264.65
2023-03-10,3230.0766,100.29,2372.86,3861.59,113.0313,264.99
2023-03-13,3268.6955,100.205,2391.86,3855.76,114.3125,264.67
2023-03-14,3245.3123,100.345,2364.53,3919.29,113.4688,261.08
2023-03-15,3263.3148,100.255,2357.94,3891.93,115.3125,254.03
2023-03-16,3226.8912,100.47,2299.72,3960.28,114.1719,256.65
2023-03-17,3250.546,100.425,2321.05,3916.64,115.5156,254.66
2023-03-20,3234.9103,100.49,2291.51,3951.57,115.0313,255.17
2023-03-21,3255.6505,100.38,2294.91,4002.87,114.1094,257.68
2023-03-22,3265.7475,100.405,2300.35,3936.97,115.4844,258.65
2023-03-23,3286.6491,100.335,2287.48,3948.72,115.8125,257.78
2023-03-24,3265.6537,100.23,2315.17,3970.99,116.1094,258.49
2023-03-27,3251.3971,100.45,2307.66,3977.53,114.9688,262.33
2023-03-28,3245.376,100.445,2322.31,3971.27,114.5781,263.49
2023-03-29,3240.0568,100.47,2332.41,4027.81,114.4688,262.71
2023-03-30,3261.2485,100.37,2340.76,4050.83,114.5,264.38
2023-03-31,3272.8602,100.455,2346.96,4109.31,115.0938,267.73
2023-04-03,3296.396,100.295,2359.07,4124.51,115.5781,271.34
2023-04-04,3312.5578,100.365,2359.36,4100.6,116.2188,271.15
2023-04-06,3312.628,100.35,2347.13,4105.02,116.4063,271.99
2023-04-07,3327.6457,100.55,2362.93,4105.02,116.4063,271.99
2023-04-10,3315.3578,100.605,2337.66,4109.11,115.5,271.69
2023-04-11,3313.5705,100.765,2352.69,4108.94,115.4531,274.73
2023-04-12,3327.1816,100.83,2346.43,4091.95,115.8125,275.73
2023-04-13,3318.3638,100.765,2340.23,4146.22,115.4844,275.59
2023-04-14,3338.1525,100.73,2350.51,4137.64,114.8906,276.22
2023-04-17,3385.6095,100.575,2367.67,4151.32,114.2969,276.81
2023-04-18,3393.3312,100.69,2371.71,4154.87,114.4375,278.93
2023-04-19,3370.1283,100.735,2364.83,4154.52,114.2969,275.02
2023-04-20,3367.031,100.72,2341.42,4129.79,114.7188,271.91
2023-04-21,3301.2575,100.9,2301.46,4133.52,114.4531,270.8
2023-04-24,3275.413,100.96,2277.85,4137.04,115.0469,272.61
2023-04-25,3264.8717,100.955,2284.69,4071.63,115.7344,268.78
2023-04-26,3264.1006,101.09,2276.58,4055.99,115.4063,264.94
2023-04-27,3285.8844,101.3,2243.18,4135.35,114.7656,265.22
2023-04-28,3323.2746,101.255,2250.58,4169.48,115.4688,268.16
2023-05-04,3350.4587,101.385,2222.4,4061.22,116.2656,256.81
2023-05-05,3334.5028,101.68,2226.38,4136.25,115.7656,261.6
2023-05-08,3395.0036,101.48,2268.72,4138.12,115.25,264
2023-05-09,3357.6707,101.545,2246.38,4119.17,115.1719,264.12
2023-05-10,3319.1506,101.705,2250.21,4137.64,115.8125,262.22
2023-05-11,3309.5512,101.835,2209.13,4130.62,116.0625,257.99
2023-05-12,3272.3619,101.755,2183.53,4124.08,115.4063,257.92
2023-05-15,3310.7367,101.7,2210.45,4136.28,115.2188,261.65
2023-05-16,3290.9874,101.71,2202.47,4109.9,114.9375,259.89
2023-05-17,3284.232,101.63,2216.76,4158.77,114.6094,262.28
2023-05-18,3297.3199,101.63,2228.78,4198.05,113.9844,261.66
2023-05-19,3283.5417,101.305,2218.23,4191.98,113.6406,262.13
2023-05-22,3296.4696,101.36,2177.74,4192.63,113.4531,261.58
2023-05-23,3246.238,101.58,2174.67,4145.58,113.625,261.21
2023-05-24,3204.7494,101.575,2157.67,4115.24,113.1875,262.7
2023-05-25,3201.2605,101.47,2148.12,4151.28,112.5469,258.49
2023-05-26,3212.5038,101.36,2167,4205.45,112.4844,260.7
2023-05-29,3221.4484,101.49,2178.18,4205.45,112.4844,260.7
2023-05-30,3224.2133,101.43,2159.02,4205.52,113.2344,255.5
2023-05-31,3204.5644,101.52,2134.04,4179.83,114.375,253.85
2023-06-01,3204.6345,101.65,2173.35,4221.02,114.75,257.37
2023-06-02,3230.0686,101.295,2200.04,4282.37,113.8125,259.69
2023-06-05,3232.441,101.47,2205.53,4273.79,113.9375,260.44
2023-06-06,3195.3404,101.62,2207.62,4283.85,114.0469,260.68
2023-06-07,3197.7587,101.7,2206.06,4267.52,113.0938,261.43
2023-06-08,3213.5855,101.625,2223.19,4293.93,113.6875,262.32
2023-06-09,3231.4055,101.89,2246.04,4298.86,113.4063,260.53
2023-06-12,3228.8336,101.88,2214.51,4338.93,113.4844,256.94
2023-06-13,3233.6734,102.145,2236.55,4369.01,112.8438,260.81
2023-06-14,3228.9887,102.195,2265.85,4372.59,112.9844,260.27
2023-06-15,3252.9751,101.845,2267.65,4425.84,113.4844,266.91
2023-06-16,3273.3341,101.585,2304.1,4409.59,113.0625,270.91
2023-06-19,3255.8057,101.445,2290.07,4409.59,113.0625,270.91
2023-06-20,3240.3648,101.58,2298.53,4388.71,113.3281,267.41
2023-06-21,3197.9011,101.67,2293.24,4365.69,113.2813,270.65
2023-06-26,3150.6189,101.725,2270.71,4328.82,113.2188,263.44
2023-06-27,3189.4427,101.635,2288.22,4378.41,112.8594,259.71
2023-06-28,3189.3758,101.77,2281.11,4376.86,113.2344,259.22
2023-06-29,3182.3812,101.81,2285.75,4396.44,112.2031,259.08
2023-06-30,3202.0623,101.99,2297.63,4450.38,112.0938,261.99
2023-07-03,3243.975,101.88,2326.16,4455.59,111.9375,260.9
2023-07-04,3245.3492,101.745,2319.06,4455.59,111.9375,260.9
2023-07-05,3222.9469,101.915,2318.71,4446.82,111.4063,262.8
2023-07-06,3205.5748,101.855,2339.09,4411.59,110.7031,261.92
2023-07-07,3196.6092,101.935,2322.04,4398.95,110.5156,264.46
2023-07-10,3203.6958,101.975,2324.27,4409.53,111.1875,264.38
2023-07-11,3221.3666,102.045,2348.66,4439.26,111.2969,267.6
2023-07-12,3196.1337,102.05,2367.31,4472.16,112.2344,268.3
2023-07-13,3236.48,102,2379.98,4510.04,112.9844,270.74
2023-07-14,3237.7012,101.965,2400.11,4505.42,112.4375,270.79
2023-07-17,3209.6298,102.145,2367.07,4522.79,112.6094,267.9
2023-07-18,3197.8201,102.225,2387.16,4554.98,112.7031,271.86
2023-07-19,3198.8358,102.175,2401.82,4565.72,112.9219,273.09
2023-07-20,3169.522,102.27,2422.22,4534.87,112.125,274.7
2023-07-21,3167.7452,102.355,2421.18,4536.34,112.2188,276.48
2023-07-24,3164.1608,102.425,2407.8,4554.64,111.9063,280.13
2023-07-25,3231.5213,101.85,2438.56,4567.46,111.7656,281.89
2023-07-26,3223.0279,102.07,2459.4,4566.75,111.9531,280.87
2023-07-27,3216.6709,102.175,2451.43,4537.41,111.0781,280.17
2023-07-28,3275.9257,102.06,2447.58,4582.23,111.4375,280.48
2023-07-31,3291.0398,101.99,2446.8,4588.96,111.375,282.18
2023-08-01,3290.9493,102.01,2472.67,4576.73,111.0938,280.85
2023-08-02,3261.6903,102.09,2467.22,4513.39,110.7969,276.5
2023-08-03,3280.4626,102.22,2410.78,4501.89,110.2813,278.48
2023-08-04,3288.0842,102.25,2431.76,4478.03,111.2969,279.46
2023-08-07,3268.8311,102.31,2425.23,4518.44,111,279.19
2023-08-08,3260.6196,102.35,2408.16,4499.38,111.4219,279.23
2023-08-09,3244.4867,102.335,2426.52,4467.71,111.3594,282.04
2023-08-10,3254.5597,102.3,2422.46,4468.83,110.6875,279.96
2023-08-11,3189.248,102.36,2433.66,4464.05,110.2344,279.74
2023-08-14,3178.4272,102.45,2415.31,4489.72,109.9219,278.1
2023-08-15,3176.1758,102.705,2446.84,4437.86,109.8281,274.3
2023-08-16,3150.1277,102.815,2426.12,4404.33,109.5625,273.46
2023-08-17,3163.7393,102.72,2451.57,4370.36,109.4844,274.39
2023-08-18,3131.953,102.82,2458.51,4369.71,109.6094,275.48
2023-08-21,3092.9777,103.055,2491.38,4399.77,109.0469,274.74
2023-08-22,3120.3338,102.665,2502.22,4387.55,109.0156,273.99
2023-08-23,3078.4021,102.65,2506.98,4436.01,109.8438,274.98
2023-08-24,3082.2439,102.665,2501.66,4376.31,109.5469,275.83
2023-08-25,3064.0747,102.5,2526.93,4405.71,109.4219,278.2
2023-08-28,3098.6363,102.445,2514.1,4433.31,109.6719,278.64
2023-08-29,3135.8867,102.295,2506.62,4497.63,110.3281,279.79
2023-08-30,3137.1375,102.405,2542.85,4514.87,110.8594,281.15
2023-08-31,3119.8764,102.415,2551.16,4507.66,110.9219,281.91
2023-09-01,3133.2467,102.11,2587.72,4515.77,110.5313,284.36
2023-09-04,3177.0603,101.945,2576.88,4515.77,110.5313,284.36
2023-09-05,3154.3693,101.905,2582.68,4496.83,109.9844,284.92
2023-09-06,3158.0769,101.68,2600.19,4465.48,109.7969,284.74
2023-09-07,3122.3523,101.59,2582.94,4451.14,110.0469,283.77
2023-09-08,3116.7191,101.685,2555.88,4457.49,109.8594,284.47
2023-09-11,3142.779,101.745,2579.61,4487.46,109.75,286.34
2023-09-12,3137.0593,101.79,2591.93,4461.9,109.7344,287.35
2023-09-13,3123.0669,101.935,2586.22,4467.44,109.9844,287.62
2023-09-14,3126.5511,102.07,2608.14,4505.1,109.75,290.29
2023-09-15,3117.7434,101.81,2625.6,4450.32,109.4375,289.61
2023-09-18,3125.9319,101.71,2619.33,4453.53,109.5781,289.38
2023-09-19,3124.9567,101.74,2603.53,4443.95,109.1719,290
2023-09-20,3108.5679,101.72,2607.92,4402.2,108.75,288.48
2023-09-21,3084.701,101.87,2567.34,4330,108.3438,285.93
2023-09-22,3132.4316,101.615,2592.98,4320.06,108.7188,285.99
2023-09-25,3115.6071,101.56,2570.02,4337.44,108.2031,284.94
2023-09-26,3102.2726,101.6,2545.29,4273.53,108.2344,284.72
2023-09-27,3107.3156,101.62,2557.9,4274.51,107.7031,287.46
2023-09-28,3110.4753,101.785,2584.31,4299.7,107.9688,287.06
2023-10-09,3096.9224,101.8,2516.7,4335.66,107.8438,280.11
2023-10-10,3075.2361,101.7,2482.3,4358.24,107.7188,279.87
2023-10-11,3078.9556,101.49,2491.56,4376.95,108.1406,277.38
2023-10-12,3107.9007,101.565,2498.37,4349.61,107.3125,278.08
2023-10-13,3088.0991,101.66,2507.44,4327.78,107.7656,283.97
2023-10-16,3073.813,101.755,2547.41,4373.63,107.2031,282.37
2023-10-17,3083.4964,101.605,2531.94,4373.2,106.25,283.08
2023-10-18,3058.7098,101.55,2534.27,4314.6,105.7969,285.83
2023-10-19,3005.3934,101.25,2540.38,4278,105.4375,287.34
2023-10-20,2983.0585,101.47,2524.36,4224.16,106,286.01
2023-10-23,2939.2913,101.59,2507.31,4217.04,106.3906,283.4
2023-10-24,2962.2437,101.48,2517.85,4247.68,106.3906,281.85
2023-10-25,2974.1135,101.715,2523.57,4186.77,105.6406,283.1
2023-10-26,2988.2992,101.67,2533.41,4137.23,106.3281,281.52
2023-10-27,3017.7842,101.685,2544.53,4117.37,106.4688,285.1
2023-10-30,3021.5534,101.725,2556.72,4166.82,106.0938,280.76
2023-10-31,3018.7706,101.89,2533.81,4193.8,105.875,281.15
